event,timestamp,run_id,preset_file,ticket,position_id,deal_id,actual_symbol,canonical_symbol,timeframe,strategy,regime,direction,entry_price,initial_sl,initial_tp,current_price,close_price,old_sl,new_sl,old_tp,new_tp,sl_distance_points,tp_distance_points,initial_risk_money,lot_size,spread_at_entry,atr,r_target,unrealized_r,profit,duration_seconds,final_sl,final_tp,realized_r,exit_comment,exit_classification,classification_reason
MODIFY,2023.01.05 15:37:31,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05687,0.0,1.05932,1.05931,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.5947046843177295,0.0,0,1.05931,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:37:39,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05676,0.0,1.05921,1.0592,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.6171079429735452,0.0,0,1.0592,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:38:31,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.0566,0.0,1.05913,1.05904,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.6496945010183393,0.0,0,1.05904,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:38:42,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05641,0.0,1.05896,1.05885,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.6883910386965294,0.0,0,1.05885,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:39:16,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.0563,0.0,1.05877,1.05874,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.7107942973523451,0.0,0,1.05874,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:53:20,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05615,0.0,1.05867,1.05859,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.7413441955193707,0.0,0,1.05859,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:53:31,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05599,0.0,1.05851,1.05843,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.7739307535641647,0.0,0,1.05843,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:53:41,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05583,0.0,1.05835,1.05827,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.8065173116089588,0.0,0,1.05827,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:54:59,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05569,0.0,1.05818,1.05813,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.8350305498981706,0.0,0,1.05813,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:55:03,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05558,0.0,1.05803,1.05802,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.8574338085539863,0.0,0,1.05802,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:55:16,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05543,0.0,1.05792,1.05787,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.8879837067209666,0.0,0,1.05787,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:59:37,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05532,0.0,1.05777,1.05776,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.9103869653767823,0.0,0,1.05776,1.05004,0.0,,,trailing
MODIFY,2023.01.05 15:59:40,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05521,0.0,1.0576699999999999,1.05765,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.932790224032598,0.0,0,1.05765,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:33:39,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05458,0.0,1.05755,1.05754,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.0610997963340059,0.0,0,1.05754,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:45:41,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05447,0.0,1.05744,1.05743,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.0835030549898217,0.0,0,1.05743,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:46:05,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05435,0.0,1.05738,1.05731,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.1079429735234512,0.0,0,1.05731,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:54:38,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05424,0.0,1.05721,1.0572,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.1303462321792215,0.0,0,1.0572,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:55:39,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05413,0.0,1.0571,1.05709,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.1527494908350373,0.0,0,1.05709,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:56:21,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05402,0.0,1.05699,1.05698,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.175152749490853,0.0,0,1.05698,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:56:30,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05391,0.0,1.05688,1.05687,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.1975560081466687,0.0,0,1.05687,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:56:38,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.0538,0.0,1.05678,1.05676,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.2199592668024393,0.0,0,1.05676,1.05004,0.0,,,trailing
MODIFY,2023.01.05 16:56:41,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05368,0.0,1.05666,1.05664,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.2443991853360687,0.0,0,1.05664,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:03:41,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05359,0.0,1.05654,1.05653,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.2627291242362568,0.0,0,1.05653,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:04:20,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05346,0.0,1.05647,1.0564,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.2892057026476549,0.0,0,1.0564,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:04:30,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05332,0.0,1.05633,1.05626,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.3177189409368666,0.0,0,1.05626,1.05004,0.0,,,trailing
MODIFY,2023.01.05 17:04:39,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,8,8,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05321,0.0,1.05616,1.05615,1.05004,1.05004,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,1.3401221995926824,0.0,0,1.05615,1.05004,0.0,,,trailing
CLOSE,2023.01.05 17:08:40,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,9,8,9,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05979,1.0647,1.05004,1.05607,1.05607,0.0,0.0,0.0,0.0,490.99999999999693,974.9999999999925,9.819999999999938,0.02,15.999999999993795,0.0024428571428570882,1.9857433808553944,0.0,7.5600000000000005,72520,1.05607,1.05004,0.7698574338085589,sl 1.05607,TRAILING_SL_PROFIT,sl close with positive profit
OPEN,2023.01.06 16:00:00,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,10,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05416,0.0,0.0,1.05769,0.0,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,0.0,0.0,0,1.05769,1.04713,0.0,,,open deal
MODIFY,2023.01.06 16:41:39,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05151,0.0,1.05769,1.05415,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,0.750708215297455,0.0,0,1.05415,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:42:05,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05134,0.0,1.05406,1.05398,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,0.7988668555240845,0.0,0,1.05398,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:42:17,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05119,0.0,1.05391,1.05383,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,0.8413597733710735,0.0,0,1.05383,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:42:29,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05104,0.0,1.05376,1.05368,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,0.8838526912181254,0.0,0,1.05368,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:42:41,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05089,0.0,1.05361,1.05353,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,0.9263456090651143,0.0,0,1.05353,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:44:05,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05078,0.0,1.05343,1.05342,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,0.9575070821529481,0.0,0,1.05342,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:44:16,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05063,0.0,1.05337,1.05327,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,1.0,0.0,0,1.05327,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:44:28,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05047,0.0,1.05321,1.05311,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,1.0453257790368091,0.0,0,1.05311,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:44:39,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05031,0.0,1.05305,1.05295,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,1.0906515580736185,0.0,0,1.05295,1.04713,0.0,,,trailing
MODIFY,2023.01.06 16:45:16,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,10,10,0,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05017,0.0,1.05286,1.05281,1.04713,1.04713,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,1.13031161473085,0.0,0,1.05281,1.04713,0.0,,,trailing
CLOSE,2023.01.06 17:00:25,run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train,ForexAiTrade_run_20260621_205032_EURUSD_H1_EXIT_BASELINE_10000_train.log,11,10,11,EURUSD,EURUSD,PERIOD_H1,FAT Trend Sell,trend,sell,1.05416,1.05769,1.04713,1.05282,1.05282,0.0,0.0,0.0,0.0,353.0000000000033,703.0000000000091,7.060000000000066,0.02,15.999999999993795,0.001760714285714315,1.991501416430602,0.0,2.68,3625,1.05281,1.04713,0.37960339943342425,sl 1.05281,TRAILING_SL_PROFIT,sl close with positive profit
